time,temperature_2m,date,year,month,day,temperature_f
2021-09-17 01:00:00,14.5,2021-09-17,2021,9,17,58.1
2021-09-17 02:00:00,14.4,2021-09-17,2021,9,17,57.92
2021-09-17 03:00:00,14.7,2021-09-17,2021,9,17,58.459999999999994
2021-09-17 04:00:00,15.0,2021-09-17,2021,9,17,59.0
2021-09-17 05:00:00,15.0,2021-09-17,2021,9,17,59.0
2021-09-17 06:00:00,14.9,2021-09-17,2021,9,17,58.82
2021-09-17 07:00:00,14.9,2021-09-17,2021,9,17,58.82
2021-09-17 08:00:00,15.6,2021-09-17,2021,9,17,60.08
2021-09-17 09:00:00,16.2,2021-09-17,2021,9,17,61.16
2021-09-17 10:00:00,16.3,2021-09-17,2021,9,17,61.34
2021-09-17 11:00:00,17.0,2021-09-17,2021,9,17,62.6
2021-09-17 12:00:00,15.9,2021-09-17,2021,9,17,60.62
2021-09-17 13:00:00,15.6,2021-09-17,2021,9,17,60.08
2021-09-17 14:00:00,15.4,2021-09-17,2021,9,17,59.72
2021-09-17 15:00:00,15.0,2021-09-17,2021,9,17,59.0
2021-09-17 16:00:00,14.8,2021-09-17,2021,9,17,58.64
2021-09-17 17:00:00,14.2,2021-09-17,2021,9,17,57.56
2021-09-17 18:00:00,13.6,2021-09-17,2021,9,17,56.48
2021-09-17 19:00:00,13.2,2021-09-17,2021,9,17,55.76
2021-09-17 20:00:00,12.7,2021-09-17,2021,9,17,54.86
2021-09-17 21:00:00,12.2,2021-09-17,2021,9,17,53.96
2021-09-17 22:00:00,12.1,2021-09-17,2021,9,17,53.78
2021-09-17 23:00:00,12.2,2021-09-17,2021,9,17,53.96
2021-09-18 00:00:00,13.2,2021-09-18,2021,9,18,55.76
2021-09-18 01:00:00,13.2,2021-09-18,2021,9,18,55.76
2021-09-18 02:00:00,13.1,2021-09-18,2021,9,18,55.58
2021-09-18 03:00:00,13.0,2021-09-18,2021,9,18,55.4
2021-09-18 04:00:00,12.9,2021-09-18,2021,9,18,55.22
2021-09-18 05:00:00,13.1,2021-09-18,2021,9,18,55.58
2021-09-18 06:00:00,13.6,2021-09-18,2021,9,18,56.48
2021-09-18 07:00:00,14.8,2021-09-18,2021,9,18,58.64
2021-09-18 08:00:00,15.8,2021-09-18,2021,9,18,60.440000000000005
2021-09-18 09:00:00,16.6,2021-09-18,2021,9,18,61.88
2021-09-18 10:00:00,17.9,2021-09-18,2021,9,18,64.22
2021-09-18 11:00:00,17.9,2021-09-18,2021,9,18,64.22
2021-09-18 12:00:00,16.2,2021-09-18,2021,9,18,61.16
2021-09-18 13:00:00,17.3,2021-09-18,2021,9,18,63.14
2021-09-18 14:00:00,16.2,2021-09-18,2021,9,18,61.16
2021-09-18 15:00:00,15.5,2021-09-18,2021,9,18,59.9
2021-09-18 16:00:00,15.2,2021-09-18,2021,9,18,59.36
2021-09-18 17:00:00,15.1,2021-09-18,2021,9,18,59.18
2021-09-18 18:00:00,14.4,2021-09-18,2021,9,18,57.92
2021-09-18 19:00:00,13.4,2021-09-18,2021,9,18,56.120000000000005
2021-09-18 20:00:00,12.8,2021-09-18,2021,9,18,55.04
2021-09-18 21:00:00,12.1,2021-09-18,2021,9,18,53.78
2021-09-18 22:00:00,11.9,2021-09-18,2021,9,18,53.42
2021-09-18 23:00:00,11.5,2021-09-18,2021,9,18,52.7
2021-09-19 00:00:00,12.2,2021-09-19,2021,9,19,53.96
2021-09-19 01:00:00,12.1,2021-09-19,2021,9,19,53.78
2021-09-19 02:00:00,11.3,2021-09-19,2021,9,19,52.34
2021-09-19 03:00:00,10.3,2021-09-19,2021,9,19,50.54
2021-09-19 04:00:00,9.7,2021-09-19,2021,9,19,49.46
2021-09-19 05:00:00,10.2,2021-09-19,2021,9,19,50.36
2021-09-19 06:00:00,11.2,2021-09-19,2021,9,19,52.16
2021-09-19 07:00:00,12.4,2021-09-19,2021,9,19,54.32
2021-09-19 08:00:00,13.4,2021-09-19,2021,9,19,56.120000000000005
2021-09-19 09:00:00,14.4,2021-09-19,2021,9,19,57.92
2021-09-19 10:00:00,15.2,2021-09-19,2021,9,19,59.36
2021-09-19 11:00:00,15.7,2021-09-19,2021,9,19,60.26
2021-09-19 12:00:00,14.8,2021-09-19,2021,9,19,58.64
2021-09-19 13:00:00,14.9,2021-09-19,2021,9,19,58.82
2021-09-19 14:00:00,14.9,2021-09-19,2021,9,19,58.82
2021-09-19 15:00:00,14.6,2021-09-19,2021,9,19,58.28
2021-09-19 16:00:00,14.4,2021-09-19,2021,9,19,57.92
2021-09-19 17:00:00,13.6,2021-09-19,2021,9,19,56.48
2021-09-19 18:00:00,12.6,2021-09-19,2021,9,19,54.68
2021-09-19 19:00:00,12.0,2021-09-19,2021,9,19,53.6
2021-09-19 20:00:00,11.4,2021-09-19,2021,9,19,52.52
2021-09-19 21:00:00,10.8,2021-09-19,2021,9,19,51.44
2021-09-19 22:00:00,10.2,2021-09-19,2021,9,19,50.36
2021-09-19 23:00:00,9.9,2021-09-19,2021,9,19,49.82
2021-09-20 00:00:00,10.2,2021-09-20,2021,9,20,50.36
2021-09-20 01:00:00,9.7,2021-09-20,2021,9,20,49.46
2021-09-20 02:00:00,9.4,2021-09-20,2021,9,20,48.92
2021-09-20 03:00:00,8.9,2021-09-20,2021,9,20,48.02
2021-09-20 04:00:00,7.8,2021-09-20,2021,9,20,46.04
2021-09-20 05:00:00,7.2,2021-09-20,2021,9,20,44.96
2021-09-20 06:00:00,8.9,2021-09-20,2021,9,20,48.02
2021-09-20 07:00:00,11.1,2021-09-20,2021,9,20,51.98
2021-09-20 08:00:00,12.8,2021-09-20,2021,9,20,55.04
2021-09-20 09:00:00,13.7,2021-09-20,2021,9,20,56.66
2021-09-20 10:00:00,14.4,2021-09-20,2021,9,20,57.92
2021-09-20 11:00:00,15.1,2021-09-20,2021,9,20,59.18
2021-09-20 12:00:00,14.4,2021-09-20,2021,9,20,57.92
2021-09-20 13:00:00,14.6,2021-09-20,2021,9,20,58.28
2021-09-20 14:00:00,14.7,2021-09-20,2021,9,20,58.459999999999994
2021-09-20 15:00:00,14.8,2021-09-20,2021,9,20,58.64
2021-09-20 16:00:00,14.4,2021-09-20,2021,9,20,57.92
2021-09-20 17:00:00,12.6,2021-09-20,2021,9,20,54.68
2021-09-20 18:00:00,11.9,2021-09-20,2021,9,20,53.42
2021-09-20 19:00:00,11.5,2021-09-20,2021,9,20,52.7
2021-09-20 20:00:00,11.1,2021-09-20,2021,9,20,51.98
2021-09-20 21:00:00,10.1,2021-09-20,2021,9,20,50.18
2021-09-20 22:00:00,9.5,2021-09-20,2021,9,20,49.1
2021-09-20 23:00:00,9.4,2021-09-20,2021,9,20,48.92
2021-09-21 00:00:00,9.9,2021-09-21,2021,9,21,49.82
2021-09-21 01:00:00,10.1,2021-09-21,2021,9,21,50.18
2021-09-21 02:00:00,10.4,2021-09-21,2021,9,21,50.72
2021-09-21 03:00:00,10.1,2021-09-21,2021,9,21,50.18
2021-09-21 04:00:00,9.9,2021-09-21,2021,9,21,49.82
2021-09-21 05:00:00,10.1,2021-09-21,2021,9,21,50.18
2021-09-21 06:00:00,10.5,2021-09-21,2021,9,21,50.9
2021-09-21 07:00:00,11.9,2021-09-21,2021,9,21,53.42
2021-09-21 08:00:00,12.8,2021-09-21,2021,9,21,55.04
2021-09-21 09:00:00,13.8,2021-09-21,2021,9,21,56.84
2021-09-21 10:00:00,14.5,2021-09-21,2021,9,21,58.1
2021-09-21 11:00:00,15.4,2021-09-21,2021,9,21,59.72
2021-09-21 12:00:00,13.9,2021-09-21,2021,9,21,57.02
2021-09-21 13:00:00,15.0,2021-09-21,2021,9,21,59.0
2021-09-21 14:00:00,15.2,2021-09-21,2021,9,21,59.36
2021-09-21 15:00:00,14.8,2021-09-21,2021,9,21,58.64
2021-09-21 16:00:00,13.9,2021-09-21,2021,9,21,57.02
2021-09-21 17:00:00,12.9,2021-09-21,2021,9,21,55.22
2021-09-21 18:00:00,12.6,2021-09-21,2021,9,21,54.68
2021-09-21 19:00:00,12.6,2021-09-21,2021,9,21,54.68
2021-09-21 20:00:00,12.5,2021-09-21,2021,9,21,54.5
2021-09-21 21:00:00,12.6,2021-09-21,2021,9,21,54.68
2021-09-21 22:00:00,12.8,2021-09-21,2021,9,21,55.04
2021-09-21 23:00:00,12.6,2021-09-21,2021,9,21,54.68
2021-09-22 00:00:00,12.4,2021-09-22,2021,9,22,54.32
2021-09-22 01:00:00,12.2,2021-09-22,2021,9,22,53.96
2021-09-22 02:00:00,11.9,2021-09-22,2021,9,22,53.42
2021-09-22 03:00:00,11.4,2021-09-22,2021,9,22,52.52
2021-09-22 04:00:00,11.1,2021-09-22,2021,9,22,51.98
2021-09-22 05:00:00,11.0,2021-09-22,2021,9,22,51.8
2021-09-22 06:00:00,11.6,2021-09-22,2021,9,22,52.879999999999995
2021-09-22 07:00:00,12.6,2021-09-22,2021,9,22,54.68
2021-09-22 08:00:00,13.4,2021-09-22,2021,9,22,56.120000000000005
2021-09-22 09:00:00,14.1,2021-09-22,2021,9,22,57.379999999999995
2021-09-22 10:00:00,14.9,2021-09-22,2021,9,22,58.82
2021-09-22 11:00:00,15.6,2021-09-22,2021,9,22,60.08
2021-09-22 12:00:00,16.2,2021-09-22,2021,9,22,61.16
2021-09-22 13:00:00,16.4,2021-09-22,2021,9,22,61.519999999999996
2021-09-22 14:00:00,16.5,2021-09-22,2021,9,22,61.7
2021-09-22 15:00:00,16.6,2021-09-22,2021,9,22,61.88
2021-09-22 16:00:00,16.5,2021-09-22,2021,9,22,61.7
2021-09-22 17:00:00,15.6,2021-09-22,2021,9,22,60.08
2021-09-22 18:00:00,15.2,2021-09-22,2021,9,22,59.36
2021-09-22 19:00:00,15.1,2021-09-22,2021,9,22,59.18
2021-09-22 20:00:00,14.6,2021-09-22,2021,9,22,58.28
2021-09-22 21:00:00,13.6,2021-09-22,2021,9,22,56.48
2021-09-22 22:00:00,12.6,2021-09-22,2021,9,22,54.68
2021-09-22 23:00:00,11.8,2021-09-22,2021,9,22,53.24
2021-09-23 00:00:00,11.1,2021-09-23,2021,9,23,51.98
2021-09-23 01:00:00,10.9,2021-09-23,2021,9,23,51.620000000000005
2021-09-23 02:00:00,10.9,2021-09-23,2021,9,23,51.620000000000005
2021-09-23 03:00:00,10.9,2021-09-23,2021,9,23,51.620000000000005
2021-09-23 04:00:00,10.9,2021-09-23,2021,9,23,51.620000000000005
2021-09-23 05:00:00,10.9,2021-09-23,2021,9,23,51.620000000000005
2021-09-23 06:00:00,11.9,2021-09-23,2021,9,23,53.42
2021-09-23 07:00:00,13.1,2021-09-23,2021,9,23,55.58
2021-09-23 08:00:00,14.6,2021-09-23,2021,9,23,58.28
2021-09-23 09:00:00,16.1,2021-09-23,2021,9,23,60.980000000000004
2021-09-23 10:00:00,17.5,2021-09-23,2021,9,23,63.5
2021-09-23 11:00:00,18.3,2021-09-23,2021,9,23,64.94
2021-09-23 12:00:00,18.6,2021-09-23,2021,9,23,65.48
2021-09-23 13:00:00,18.8,2021-09-23,2021,9,23,65.84
2021-09-23 14:00:00,19.0,2021-09-23,2021,9,23,66.2
2021-09-23 15:00:00,18.9,2021-09-23,2021,9,23,66.02
2021-09-23 16:00:00,18.0,2021-09-23,2021,9,23,64.4
2021-09-23 17:00:00,16.8,2021-09-23,2021,9,23,62.24
2021-09-23 18:00:00,16.7,2021-09-23,2021,9,23,62.059999999999995
2021-09-23 19:00:00,16.6,2021-09-23,2021,9,23,61.88
2021-09-23 20:00:00,15.1,2021-09-23,2021,9,23,59.18
2021-09-23 21:00:00,14.6,2021-09-23,2021,9,23,58.28
2021-09-23 22:00:00,13.6,2021-09-23,2021,9,23,56.48
2021-09-23 23:00:00,12.7,2021-09-23,2021,9,23,54.86
2021-09-24 00:00:00,12.9,2021-09-24,2021,9,24,55.22
2021-09-24 01:00:00,12.8,2021-09-24,2021,9,24,55.04
2021-09-24 02:00:00,12.1,2021-09-24,2021,9,24,53.78
2021-09-24 03:00:00,11.9,2021-09-24,2021,9,24,53.42
2021-09-24 04:00:00,11.9,2021-09-24,2021,9,24,53.42
2021-09-24 05:00:00,11.6,2021-09-24,2021,9,24,52.879999999999995
2021-09-24 06:00:00,12.1,2021-09-24,2021,9,24,53.78
2021-09-24 07:00:00,12.9,2021-09-24,2021,9,24,55.22
2021-09-24 08:00:00,13.9,2021-09-24,2021,9,24,57.02
2021-09-24 09:00:00,15.2,2021-09-24,2021,9,24,59.36
2021-09-24 10:00:00,16.2,2021-09-24,2021,9,24,61.16
2021-09-24 11:00:00,16.5,2021-09-24,2021,9,24,61.7
2021-09-24 12:00:00,15.7,2021-09-24,2021,9,24,60.26
2021-09-24 13:00:00,15.9,2021-09-24,2021,9,24,60.62
2021-09-24 14:00:00,17.2,2021-09-24,2021,9,24,62.959999999999994
2021-09-24 15:00:00,17.0,2021-09-24,2021,9,24,62.6
2021-09-24 16:00:00,16.6,2021-09-24,2021,9,24,61.88
2021-09-24 17:00:00,16.6,2021-09-24,2021,9,24,61.88
2021-09-24 18:00:00,16.5,2021-09-24,2021,9,24,61.7
2021-09-24 19:00:00,15.9,2021-09-24,2021,9,24,60.62
2021-09-24 20:00:00,16.3,2021-09-24,2021,9,24,61.34
2021-09-24 21:00:00,16.2,2021-09-24,2021,9,24,61.16
2021-09-24 22:00:00,15.6,2021-09-24,2021,9,24,60.08
2021-09-24 23:00:00,15.1,2021-09-24,2021,9,24,59.18
2021-09-25 00:00:00,15.9,2021-09-25,2021,9,25,60.62
2021-09-25 01:00:00,16.2,2021-09-25,2021,9,25,61.16
2021-09-25 02:00:00,15.9,2021-09-25,2021,9,25,60.62
2021-09-25 03:00:00,15.6,2021-09-25,2021,9,25,60.08
2021-09-25 04:00:00,15.7,2021-09-25,2021,9,25,60.26
2021-09-25 05:00:00,15.6,2021-09-25,2021,9,25,60.08
2021-09-25 06:00:00,15.7,2021-09-25,2021,9,25,60.26
2021-09-25 07:00:00,16.5,2021-09-25,2021,9,25,61.7
2021-09-25 08:00:00,17.5,2021-09-25,2021,9,25,63.5
2021-09-25 09:00:00,19.0,2021-09-25,2021,9,25,66.2
2021-09-25 10:00:00,20.1,2021-09-25,2021,9,25,68.18
2021-09-25 11:00:00,20.0,2021-09-25,2021,9,25,68.0
2021-09-25 12:00:00,19.7,2021-09-25,2021,9,25,67.46
2021-09-25 13:00:00,20.2,2021-09-25,2021,9,25,68.36
2021-09-25 14:00:00,21.0,2021-09-25,2021,9,25,69.8
2021-09-25 15:00:00,20.8,2021-09-25,2021,9,25,69.44
2021-09-25 16:00:00,19.9,2021-09-25,2021,9,25,67.82
2021-09-25 17:00:00,17.8,2021-09-25,2021,9,25,64.04
2021-09-25 18:00:00,17.3,2021-09-25,2021,9,25,63.14
2021-09-25 19:00:00,15.9,2021-09-25,2021,9,25,60.62
2021-09-25 20:00:00,16.1,2021-09-25,2021,9,25,60.980000000000004
2021-09-25 21:00:00,15.6,2021-09-25,2021,9,25,60.08
2021-09-25 22:00:00,14.4,2021-09-25,2021,9,25,57.92
2021-09-25 23:00:00,15.5,2021-09-25,2021,9,25,59.9
2021-09-26 00:00:00,13.1,2021-09-26,2021,9,26,55.58
2021-09-26 01:00:00,13.1,2021-09-26,2021,9,26,55.58
2021-09-26 02:00:00,13.6,2021-09-26,2021,9,26,56.48
2021-09-26 03:00:00,13.7,2021-09-26,2021,9,26,56.66
2021-09-26 04:00:00,14.0,2021-09-26,2021,9,26,57.2
2021-09-26 05:00:00,13.9,2021-09-26,2021,9,26,57.02
2021-09-26 06:00:00,14.5,2021-09-26,2021,9,26,58.1
2021-09-26 07:00:00,16.6,2021-09-26,2021,9,26,61.88
2021-09-26 08:00:00,18.6,2021-09-26,2021,9,26,65.48
2021-09-26 09:00:00,20.2,2021-09-26,2021,9,26,68.36
2021-09-26 10:00:00,21.8,2021-09-26,2021,9,26,71.24000000000001
2021-09-26 11:00:00,22.9,2021-09-26,2021,9,26,73.22
2021-09-26 12:00:00,23.4,2021-09-26,2021,9,26,74.12
2021-09-26 13:00:00,23.8,2021-09-26,2021,9,26,74.84
2021-09-26 14:00:00,23.1,2021-09-26,2021,9,26,73.58
2021-09-26 15:00:00,22.6,2021-09-26,2021,9,26,72.68
2021-09-26 16:00:00,21.8,2021-09-26,2021,9,26,71.24000000000001
2021-09-26 17:00:00,19.8,2021-09-26,2021,9,26,67.64
2021-09-26 18:00:00,18.9,2021-09-26,2021,9,26,66.02
2021-09-26 19:00:00,18.4,2021-09-26,2021,9,26,65.12
2021-09-26 20:00:00,18.0,2021-09-26,2021,9,26,64.4
2021-09-26 21:00:00,17.5,2021-09-26,2021,9,26,63.5
2021-09-26 22:00:00,16.9,2021-09-26,2021,9,26,62.42
2021-09-26 23:00:00,16.4,2021-09-26,2021,9,26,61.519999999999996
2021-09-27 00:00:00,16.6,2021-09-27,2021,9,27,61.88
2021-09-27 01:00:00,16.0,2021-09-27,2021,9,27,60.8
2021-09-27 02:00:00,15.6,2021-09-27,2021,9,27,60.08
2021-09-27 03:00:00,15.4,2021-09-27,2021,9,27,59.72
2021-09-27 04:00:00,15.6,2021-09-27,2021,9,27,60.08
2021-09-27 05:00:00,15.6,2021-09-27,2021,9,27,60.08
2021-09-27 06:00:00,15.8,2021-09-27,2021,9,27,60.440000000000005
2021-09-27 07:00:00,16.5,2021-09-27,2021,9,27,61.7
2021-09-27 08:00:00,17.6,2021-09-27,2021,9,27,63.68
2021-09-27 09:00:00,19.0,2021-09-27,2021,9,27,66.2
2021-09-27 10:00:00,20.1,2021-09-27,2021,9,27,68.18
2021-09-27 11:00:00,21.4,2021-09-27,2021,9,27,70.52
2021-09-27 12:00:00,19.7,2021-09-27,2021,9,27,67.46
2021-09-27 13:00:00,20.4,2021-09-27,2021,9,27,68.72
2021-09-27 14:00:00,20.6,2021-09-27,2021,9,27,69.08
2021-09-27 15:00:00,20.7,2021-09-27,2021,9,27,69.25999999999999
2021-09-27 16:00:00,20.0,2021-09-27,2021,9,27,68.0
2021-09-27 17:00:00,18.0,2021-09-27,2021,9,27,64.4
2021-09-27 18:00:00,17.9,2021-09-27,2021,9,27,64.22
2021-09-27 19:00:00,17.5,2021-09-27,2021,9,27,63.5
2021-09-27 20:00:00,17.0,2021-09-27,2021,9,27,62.6
2021-09-27 21:00:00,16.6,2021-09-27,2021,9,27,61.88
2021-09-27 22:00:00,16.5,2021-09-27,2021,9,27,61.7
2021-09-27 23:00:00,16.4,2021-09-27,2021,9,27,61.519999999999996
2021-09-28 00:00:00,16.4,2021-09-28,2021,9,28,61.519999999999996
2021-09-28 01:00:00,15.8,2021-09-28,2021,9,28,60.440000000000005
2021-09-28 02:00:00,16.0,2021-09-28,2021,9,28,60.8
2021-09-28 03:00:00,16.2,2021-09-28,2021,9,28,61.16
2021-09-28 04:00:00,15.9,2021-09-28,2021,9,28,60.62
2021-09-28 05:00:00,14.9,2021-09-28,2021,9,28,58.82
2021-09-28 06:00:00,14.9,2021-09-28,2021,9,28,58.82
2021-09-28 07:00:00,15.1,2021-09-28,2021,9,28,59.18
2021-09-28 08:00:00,15.4,2021-09-28,2021,9,28,59.72
2021-09-28 09:00:00,15.6,2021-09-28,2021,9,28,60.08
2021-09-28 10:00:00,15.9,2021-09-28,2021,9,28,60.62
2021-09-28 11:00:00,16.8,2021-09-28,2021,9,28,62.24
2021-09-28 12:00:00,15.8,2021-09-28,2021,9,28,60.440000000000005
2021-09-28 13:00:00,16.7,2021-09-28,2021,9,28,62.059999999999995
2021-09-28 14:00:00,17.0,2021-09-28,2021,9,28,62.6
2021-09-28 15:00:00,17.1,2021-09-28,2021,9,28,62.78
2021-09-28 16:00:00,16.3,2021-09-28,2021,9,28,61.34
2021-09-28 17:00:00,15.0,2021-09-28,2021,9,28,59.0
2021-09-28 18:00:00,14.0,2021-09-28,2021,9,28,57.2
2021-09-28 19:00:00,12.6,2021-09-28,2021,9,28,54.68
2021-09-28 20:00:00,12.1,2021-09-28,2021,9,28,53.78
2021-09-28 21:00:00,12.4,2021-09-28,2021,9,28,54.32
2021-09-28 22:00:00,12.3,2021-09-28,2021,9,28,54.14
2021-09-28 23:00:00,11.5,2021-09-28,2021,9,28,52.7
2021-09-29 00:00:00,12.1,2021-09-29,2021,9,29,53.78
2021-09-29 01:00:00,11.6,2021-09-29,2021,9,29,52.879999999999995
2021-09-29 02:00:00,11.9,2021-09-29,2021,9,29,53.42
2021-09-29 03:00:00,12.2,2021-09-29,2021,9,29,53.96
2021-09-29 04:00:00,11.5,2021-09-29,2021,9,29,52.7
2021-09-29 05:00:00,11.9,2021-09-29,2021,9,29,53.42
2021-09-29 06:00:00,13.1,2021-09-29,2021,9,29,55.58
2021-09-29 07:00:00,14.4,2021-09-29,2021,9,29,57.92
2021-09-29 08:00:00,15.2,2021-09-29,2021,9,29,59.36
2021-09-29 09:00:00,15.3,2021-09-29,2021,9,29,59.540000000000006
2021-09-29 10:00:00,15.2,2021-09-29,2021,9,29,59.36
2021-09-29 11:00:00,15.2,2021-09-29,2021,9,29,59.36
2021-09-29 12:00:00,15.1,2021-09-29,2021,9,29,59.18
2021-09-29 13:00:00,15.9,2021-09-29,2021,9,29,60.62
2021-09-29 14:00:00,16.2,2021-09-29,2021,9,29,61.16
2021-09-29 15:00:00,16.4,2021-09-29,2021,9,29,61.519999999999996
2021-09-29 16:00:00,15.9,2021-09-29,2021,9,29,60.62
2021-09-29 17:00:00,14.6,2021-09-29,2021,9,29,58.28
2021-09-29 18:00:00,14.2,2021-09-29,2021,9,29,57.56
2021-09-29 19:00:00,14.1,2021-09-29,2021,9,29,57.379999999999995
2021-09-29 20:00:00,13.2,2021-09-29,2021,9,29,55.76
2021-09-29 21:00:00,12.2,2021-09-29,2021,9,29,53.96
2021-09-29 22:00:00,11.3,2021-09-29,2021,9,29,52.34
2021-09-29 23:00:00,10.6,2021-09-29,2021,9,29,51.08
2021-09-30 00:00:00,9.9,2021-09-30,2021,9,30,49.82
2021-09-30 01:00:00,9.6,2021-09-30,2021,9,30,49.28
2021-09-30 02:00:00,9.4,2021-09-30,2021,9,30,48.92
2021-09-30 03:00:00,9.3,2021-09-30,2021,9,30,48.74
2021-09-30 04:00:00,9.8,2021-09-30,2021,9,30,49.64
2021-09-30 05:00:00,9.5,2021-09-30,2021,9,30,49.1
2021-09-30 06:00:00,10.0,2021-09-30,2021,9,30,50.0
2021-09-30 07:00:00,10.1,2021-09-30,2021,9,30,50.18
2021-09-30 08:00:00,10.7,2021-09-30,2021,9,30,51.26
2021-09-30 09:00:00,12.6,2021-09-30,2021,9,30,54.68
2021-09-30 10:00:00,14.2,2021-09-30,2021,9,30,57.56
2021-09-30 11:00:00,14.6,2021-09-30,2021,9,30,58.28
2021-09-30 12:00:00,14.6,2021-09-30,2021,9,30,58.28
2021-09-30 13:00:00,13.9,2021-09-30,2021,9,30,57.02
2021-09-30 14:00:00,14.2,2021-09-30,2021,9,30,57.56
2021-09-30 15:00:00,14.4,2021-09-30,2021,9,30,57.92
2021-09-30 16:00:00,13.5,2021-09-30,2021,9,30,56.3
2021-09-30 17:00:00,11.7,2021-09-30,2021,9,30,53.06
2021-09-30 18:00:00,10.9,2021-09-30,2021,9,30,51.620000000000005
2021-09-30 19:00:00,10.7,2021-09-30,2021,9,30,51.26
2021-09-30 20:00:00,10.6,2021-09-30,2021,9,30,51.08
2021-09-30 21:00:00,10.1,2021-09-30,2021,9,30,50.18
2021-09-30 22:00:00,9.1,2021-09-30,2021,9,30,48.379999999999995
2021-09-30 23:00:00,9.2,2021-09-30,2021,9,30,48.56
2021-10-01 00:00:00,9.4,2021-10-01,2021,10,1,48.92
2021-10-01 01:00:00,8.8,2021-10-01,2021,10,1,47.84
2021-10-01 02:00:00,8.5,2021-10-01,2021,10,1,47.3
2021-10-01 03:00:00,8.1,2021-10-01,2021,10,1,46.58
2021-10-01 04:00:00,7.8,2021-10-01,2021,10,1,46.04
2021-10-01 05:00:00,7.7,2021-10-01,2021,10,1,45.86
2021-10-01 06:00:00,8.4,2021-10-01,2021,10,1,47.120000000000005
2021-10-01 07:00:00,10.2,2021-10-01,2021,10,1,50.36
2021-10-01 08:00:00,12.1,2021-10-01,2021,10,1,53.78
2021-10-01 09:00:00,13.9,2021-10-01,2021,10,1,57.02
2021-10-01 10:00:00,15.4,2021-10-01,2021,10,1,59.72
2021-10-01 11:00:00,16.5,2021-10-01,2021,10,1,61.7
2021-10-01 12:00:00,17.3,2021-10-01,2021,10,1,63.14
2021-10-01 13:00:00,17.5,2021-10-01,2021,10,1,63.5
2021-10-01 14:00:00,17.6,2021-10-01,2021,10,1,63.68
2021-10-01 15:00:00,17.0,2021-10-01,2021,10,1,62.6
2021-10-01 16:00:00,15.5,2021-10-01,2021,10,1,59.9
2021-10-01 17:00:00,13.6,2021-10-01,2021,10,1,56.48
2021-10-01 18:00:00,12.9,2021-10-01,2021,10,1,55.22
2021-10-01 19:00:00,12.6,2021-10-01,2021,10,1,54.68
2021-10-01 20:00:00,12.2,2021-10-01,2021,10,1,53.96
2021-10-01 21:00:00,11.9,2021-10-01,2021,10,1,53.42
2021-10-01 22:00:00,11.4,2021-10-01,2021,10,1,52.52
2021-10-01 23:00:00,10.9,2021-10-01,2021,10,1,51.620000000000005
2021-10-02 00:00:00,10.4,2021-10-02,2021,10,2,50.72
2021-10-02 01:00:00,9.7,2021-10-02,2021,10,2,49.46
2021-10-02 02:00:00,9.4,2021-10-02,2021,10,2,48.92
2021-10-02 03:00:00,9.4,2021-10-02,2021,10,2,48.92
2021-10-02 04:00:00,9.2,2021-10-02,2021,10,2,48.56
2021-10-02 05:00:00,9.3,2021-10-02,2021,10,2,48.74
2021-10-02 06:00:00,9.8,2021-10-02,2021,10,2,49.64
2021-10-02 07:00:00,11.4,2021-10-02,2021,10,2,52.52
2021-10-02 08:00:00,13.4,2021-10-02,2021,10,2,56.120000000000005
2021-10-02 09:00:00,15.8,2021-10-02,2021,10,2,60.440000000000005
2021-10-02 10:00:00,17.4,2021-10-02,2021,10,2,63.32
2021-10-02 11:00:00,18.4,2021-10-02,2021,10,2,65.12
2021-10-02 12:00:00,19.2,2021-10-02,2021,10,2,66.56
2021-10-02 13:00:00,19.5,2021-10-02,2021,10,2,67.1
2021-10-02 14:00:00,19.4,2021-10-02,2021,10,2,66.92
2021-10-02 15:00:00,19.0,2021-10-02,2021,10,2,66.2
2021-10-02 16:00:00,17.5,2021-10-02,2021,10,2,63.5
2021-10-02 17:00:00,15.4,2021-10-02,2021,10,2,59.72
2021-10-02 18:00:00,15.6,2021-10-02,2021,10,2,60.08
2021-10-02 19:00:00,15.8,2021-10-02,2021,10,2,60.440000000000005
2021-10-02 20:00:00,15.6,2021-10-02,2021,10,2,60.08
2021-10-02 21:00:00,15.2,2021-10-02,2021,10,2,59.36
2021-10-02 22:00:00,15.0,2021-10-02,2021,10,2,59.0
2021-10-02 23:00:00,16.0,2021-10-02,2021,10,2,60.8
2021-10-03 00:00:00,15.5,2021-10-03,2021,10,3,59.9
2021-10-03 01:00:00,15.2,2021-10-03,2021,10,3,59.36
2021-10-03 02:00:00,14.4,2021-10-03,2021,10,3,57.92
2021-10-03 03:00:00,14.9,2021-10-03,2021,10,3,58.82
2021-10-03 04:00:00,15.1,2021-10-03,2021,10,3,59.18
2021-10-03 05:00:00,15.2,2021-10-03,2021,10,3,59.36
2021-10-03 06:00:00,15.1,2021-10-03,2021,10,3,59.18
2021-10-03 07:00:00,15.5,2021-10-03,2021,10,3,59.9
2021-10-03 08:00:00,16.0,2021-10-03,2021,10,3,60.8
2021-10-03 09:00:00,16.8,2021-10-03,2021,10,3,62.24
2021-10-03 10:00:00,17.2,2021-10-03,2021,10,3,62.959999999999994
